2020.08.05,00:00,1.18139,1.19049,1.17995,1.18723,65593
2020.08.06,00:00,1.18722,1.19161,1.18181,1.18754,87228
2020.08.07,00:00,1.18753,1.18819,1.17555,1.17837,81851
2020.08.09,00:00,1.17878,1.17880,1.17723,1.17813,1801
2020.08.10,00:00,1.17814,1.18007,1.17338,1.17362,50987
2020.08.11,00:00,1.17364,1.18077,1.17223,1.17350,75758
2020.08.12,00:00,1.17351,1.18166,1.17112,1.17942,71600
2020.08.13,00:00,1.17941,1.18641,1.17936,1.18156,65183
2020.08.14,00:00,1.18157,1.18504,1.17819,1.18395,53651
2020.08.16,00:00,1.18395,1.18530,1.18307,1.18521,1422
2020.08.17,00:00,1.18520,1.18810,1.18288,1.18748,45859
2020.08.18,00:00,1.18747,1.19656,1.18743,1.19464,62406
2020.08.19,00:00,1.19463,1.19528,1.18304,1.18438,72105
2020.08.20,00:00,1.18439,1.18711,1.18023,1.18697,71675
2020.08.21,00:00,1.18698,1.18829,1.17542,1.17933,63452
2020.08.23,00:00,1.17933,1.18067,1.17925,1.17984,1740
2020.08.24,00:00,1.17983,1.18496,1.17844,1.17937,47217
2020.08.25,00:00,1.17936,1.18434,1.17843,1.18342,58611
2020.08.26,00:00,1.18341,1.18405,1.17725,1.18400,53648
2020.08.27,00:00,1.18402,1.19011,1.17626,1.18205,100192
2020.08.28,00:00,1.18206,1.19198,1.18111,1.18998,67227
2020.08.30,00:00,1.19019,1.19202,1.18986,1.19174,2498
2020.08.31,00:00,1.19173,1.19660,1.18841,1.19368,54064
2020.09.01,00:00,1.19369,1.20110,1.19015,1.19226,82711
2020.09.02,00:00,1.19227,1.19239,1.18224,1.18458,69569
2020.09.03,00:00,1.18459,1.18646,1.17891,1.18414,72939
2020.09.04,00:00,1.18415,1.18653,1.17810,1.18369,73403
2020.09.06,00:00,1.18430,1.18440,1.18336,1.18343,1462
2020.09.07,00:00,1.18344,1.18487,1.18111,1.18188,34831
2020.09.08,00:00,1.18189,1.18274,1.17559,1.17669,74087
2020.09.09,00:00,1.17668,1.18339,1.17529,1.18037,64470
2020.09.10,00:00,1.18036,1.19174,1.18007,1.18235,66507
2020.09.11,00:00,1.18236,1.18741,1.18236,1.18441,37654
2020.09.13,00:00,1.18350,1.18466,1.18331,1.18406,1182
2020.09.14,00:00,1.18405,1.18879,1.18322,1.18672,30749
2020.09.15,00:00,1.18673,1.19004,1.18396,1.18421,35799
2020.09.16,00:00,1.18423,1.18824,1.17880,1.18044,56793
2020.09.17,00:00,1.18046,1.18562,1.17377,1.18471,54933
2020.09.18,00:00,1.18472,1.18703,1.18262,1.18371,37229
2020.09.20,00:00,1.18445,1.18500,1.18382,1.18457,1287
2020.09.21,00:00,1.18455,1.18717,1.17319,1.17629,49311
2020.09.22,00:00,1.17627,1.17716,1.16920,1.17064,51800
2020.09.23,00:00,1.17063,1.17190,1.16515,1.16569,52312
2020.09.24,00:00,1.16571,1.16869,1.16266,1.16737,50558
2020.09.25,00:00,1.16736,1.16849,1.16124,1.16276,42892
2020.09.27,00:00,1.16210,1.16367,1.16202,1.16343,1371
2020.09.28,00:00,1.16344,1.16800,1.16152,1.16770,37234
2020.09.29,00:00,1.16771,1.17458,1.16655,1.17418,39254
2020.09.30,00:00,1.17416,1.17549,1.16847,1.17234,57535
2020.10.01,00:00,1.17236,1.17697,1.17173,1.17441,55700
2020.10.02,00:00,1.17439,1.17446,1.16959,1.17153,59155
2020.10.04,00:00,1.17120,1.17201,1.17062,1.17197,1905
2020.10.05,00:00,1.17198,1.17975,1.17179,1.17892,35595
2020.10.06,00:00,1.17891,1.18078,1.17293,1.17372,48207
2020.10.07,00:00,1.17373,1.17819,1.17252,1.17658,39218
2020.10.08,00:00,1.17657,1.17817,1.17330,1.17670,33085
2020.10.09,00:00,1.17669,1.18307,1.17579,1.18230,31820
2020.10.11,00:00,1.18133,1.18217,1.18085,1.18159,1516
2020.10.12,00:00,1.18157,1.18267,1.17869,1.18130,27358
2020.10.13,00:00,1.18132,1.18140,1.17310,1.17422,35096
2020.10.14,00:00,1.17421,1.17710,1.17201,1.17447,33534
2020.10.15,00:00,1.17448,1.17578,1.16885,1.17066,37241
2020.10.16,00:00,1.17065,1.17461,1.16942,1.17145,32452
2020.10.18,00:00,1.17169,1.17190,1.17112,1.17156,1192
2020.10.19,00:00,1.17154,1.17937,1.17033,1.17685,30613
2020.10.20,00:00,1.17683,1.18408,1.17601,1.18291,31306
2020.10.21,00:00,1.18290,1.18808,1.18282,1.18518,38147
2020.10.22,00:00,1.18516,1.18669,1.18116,1.18147,33295
2020.10.23,00:00,1.18146,1.18648,1.17869,1.18585,32432
2020.10.25,00:00,1.18531,1.18587,1.18395,1.18482,2102
2020.10.26,00:00,1.18481,1.18505,1.18034,1.18091,32145
2020.10.27,00:00,1.18089,1.18388,1.17686,1.17816,29655
2020.10.28,00:00,1.17818,1.17881,1.17179,1.17483,39658
2020.10.29,00:00,1.17484,1.17587,1.16503,1.16784,45212
2020.10.30,00:00,1.16782,1.17043,1.16401,1.16442,39938
2020.11.01,00:00,1.16475,1.16481,1.16376,1.16413,1325
2020.11.02,00:00,1.16417,1.16557,1.16224,1.16401,33280
2020.11.03,00:00,1.16405,1.17633,1.16374,1.17615,32727
2020.11.04,00:00,1.17619,1.17706,1.16027,1.17320,120460
2020.11.05,00:00,1.17323,1.18597,1.17109,1.18154,64182
2020.11.06,00:00,1.18169,1.18910,1.17955,1.18725,58428
2020.11.08,00:00,1.18842,1.18937,1.18820,1.18913,1161
2020.11.09,00:00,1.18926,1.19201,1.17955,1.18239,81862
2020.11.10,00:00,1.18243,1.18433,1.17798,1.18182,63279
2020.11.11,00:00,1.18185,1.18328,1.17456,1.17790,37851
2020.11.12,00:00,1.17794,1.18231,1.17588,1.18038,39031
2020.11.13,00:00,1.18041,1.18374,1.17996,1.18331,28003
2020.11.15,00:00,1.18318,1.18475,1.18295,1.18436,912
2020.11.16,00:00,1.18448,1.18688,1.18143,1.18590,38188
2020.11.17,00:00,1.18594,1.18938,1.18427,1.18633,29430
2020.11.18,00:00,1.18637,1.18910,1.18438,1.18450,32059
2020.11.19,00:00,1.18454,1.18825,1.18164,1.18650,33804
2020.11.20,00:00,1.18655,1.18908,1.18499,1.18538,28842
2020.11.22,00:00,1.18524,1.18648,1.18510,1.18644,916
2020.11.23,00:00,1.18657,1.19060,1.18002,1.18420,34687
2020.11.24,00:00,1.18424,1.18975,1.18386,1.18972,35329
